id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,bg_smoke_risk,bg_pop_risk,bg_pop,place_id
5175376,4200,4298,170311203002,Cook,Illinois,W Harrington,0.19977862734997732287,0.28045091878638416468,77,1714000
5175377,4201,4299,170311203002,Cook,Illinois,W Harrington,0.19977862734997732287,0.28045091878638416468,77,1714000
5175378,5858,5948,170311203002,Cook,Illinois,N Rogers Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175379,4040,4298,170311203002,Cook,Illinois,W Glenlake Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175380,4043,4199,170311203002,Cook,Illinois,W Glenlake Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175381,5858,5948,170311203002,Cook,Illinois,St Johns Ct,0.19977862734997732287,0.28045091878638416468,77,1714000
5175382,4150,4198,170311203002,Cook,Illinois,US Hwy 14,0.19977862734997732287,0.28045091878638416468,77,1714000
5175383,4169,4435,170311203002,Cook,Illinois,US Hwy 14,0.19977862734997732287,0.28045091878638416468,77,1714000
5175384,5801,6199,170311203002,Cook,Illinois,N Kostner Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175385,6100,6298,170311203002,Cook,Illinois,N Karlov Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175386,6101,6199,170311203002,Cook,Illinois,N Karlov Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175387,4200,4298,170311203002,Cook,Illinois,W Highbridge Ln,0.19977862734997732287,0.28045091878638416468,77,1714000
5175388,4201,4299,170311203002,Cook,Illinois,W Highbridge Ln,0.19977862734997732287,0.28045091878638416468,77,1714000
5175389,6100,6298,170311203002,Cook,Illinois,N Kildare Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175390,6101,6199,170311203002,Cook,Illinois,N Kildare Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175391,4150,4398,170311203002,Cook,Illinois,W Peterson Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175392,4169,4435,170311203002,Cook,Illinois,W Peterson Ave,0.19977862734997732287,0.28045091878638416468,77,1714000
5175393,5700,5998,170311203002,Cook,Illinois,N Sauganash Ln,0.19977862734997732287,0.28045091878638416468,77,1714000
5175394,5701,6099,170311203002,Cook,Illinois,N Sauganash Ln,0.19977862734997732287,0.28045091878638416468,77,1714000
5175395,5600,5898,170311203003,Cook,Illinois,N Kenneth Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175396,5601,5899,170311203003,Cook,Illinois,N Kenneth Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175397,5600,5798,170311203003,Cook,Illinois,N Rogers Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175398,5601,5799,170311203003,Cook,Illinois,N Rogers Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175399,5800,5898,170311203003,Cook,Illinois,N Kirby Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175400,5801,5899,170311203003,Cook,Illinois,N Kirby Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175401,5700,5898,170311203003,Cook,Illinois,N Kingsdale Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175402,5701,5899,170311203003,Cook,Illinois,N Kingsdale Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175403,5700,5862,170311203003,Cook,Illinois,N Caldwell Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175404,5701,5847,170311203003,Cook,Illinois,N Caldwell Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175405,5767,5899,170311203003,Cook,Illinois,N Forest Glen Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175406,5600,5898,170311203003,Cook,Illinois,N Kilbourn Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175407,5601,5973,170311203003,Cook,Illinois,N Kilbourn Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175408,5601,5663,170311203003,Cook,Illinois,N Cicero Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175409,5700,5798,170311203003,Cook,Illinois,N Lacey Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175410,5701,5799,170311203003,Cook,Illinois,N Lacey Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175411,4538,4798,170311203003,Cook,Illinois,W Bryn Mawr Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175412,4701,4799,170311203003,Cook,Illinois,W Bryn Mawr Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175413,5600,5798,170311203003,Cook,Illinois,N Kerbs Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175414,5601,5799,170311203003,Cook,Illinois,N Kerbs Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175415,4401,4699,170311203003,Cook,Illinois,W Thorndale Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175416,5700,5798,170311203003,Cook,Illinois,N Kercheval Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175417,5701,5799,170311203003,Cook,Illinois,N Kercheval Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175418,5601,5663,170311203003,Cook,Illinois,State Rte 50,0.21284359209401974892,0.31022224149049753278,95,1714000
5175419,4400,4498,170311203003,Cook,Illinois,W Hollywood Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175420,4401,4499,170311203003,Cook,Illinois,W Hollywood Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175421,5600,5898,170311203003,Cook,Illinois,N Kolmar Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175422,5601,5899,170311203003,Cook,Illinois,N Kolmar Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175423,5600,5698,170311203003,Cook,Illinois,N Knox Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175424,5601,5699,170311203003,Cook,Illinois,N Knox Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175425,5600,5898,170311203003,Cook,Illinois,N Kenton Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175426,5601,5899,170311203003,Cook,Illinois,N Kenton Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175427,5600,5948,170311203003,Cook,Illinois,N Kostner Ave,0.21284359209401974892,0.31022224149049753278,95,1714000
5175428,5900,5998,170311203004,Cook,Illinois,N Kenneth Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175429,5901,5999,170311203004,Cook,Illinois,N Kenneth Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175430,6000,6172,170311203004,Cook,Illinois,N Hiawatha Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175431,4434,4544,170311203004,Cook,Illinois,W Thorndale Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175432,5850,5938,170311203004,Cook,Illinois,N Caldwell Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175433,5849,5999,170311203004,Cook,Illinois,N Caldwell Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175434,4700,4798,170311203004,Cook,Illinois,W Glenlake Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175435,4701,4799,170311203004,Cook,Illinois,W Glenlake Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175436,5900,6012,170311203004,Cook,Illinois,N Forest Glen Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175437,5901,6099,170311203004,Cook,Illinois,N Forest Glen Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175675,5001,6099,170311302001,Cook,Illinois,N Keystone Ave,0.37335783113683850620,0.21197003875296383176,160,1714000
5175438,5900,5998,170311203004,Cook,Illinois,N Kilbourn Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175439,5901,5999,170311203004,Cook,Illinois,N Kilbourn Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175440,5735,6199,170311203004,Cook,Illinois,N Cicero Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175441,6100,6132,170311203004,Cook,Illinois,N Lemont Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175442,6101,6133,170311203004,Cook,Illinois,N Lemont Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175443,5800,6132,170311203004,Cook,Illinois,N Keating Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175444,5801,6129,170311203004,Cook,Illinois,N Keating Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175445,4600,4798,170311203004,Cook,Illinois,W Peterson Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175446,4401,4799,170311203004,Cook,Illinois,W Peterson Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175447,4676,4730,170311203004,Cook,Illinois,US Hwy 14,0.60819247206979876676,0.25152101769911508876,53,1714000
5175448,4401,4799,170311203004,Cook,Illinois,US Hwy 14,0.60819247206979876676,0.25152101769911508876,53,1714000
5175449,5735,6199,170311203004,Cook,Illinois,State Rte 50,0.60819247206979876676,0.25152101769911508876,53,1714000
5175450,6001,6099,170311203004,Cook,Illinois,N Kirkwood Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175451,5900,5998,170311203004,Cook,Illinois,N Kolmar Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175452,5901,5999,170311203004,Cook,Illinois,N Kolmar Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175453,5900,6098,170311203004,Cook,Illinois,N Knox Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175454,5901,6099,170311203004,Cook,Illinois,N Knox Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175455,5800,6098,170311203004,Cook,Illinois,N Kilpatrick Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175456,5801,6099,170311203004,Cook,Illinois,N Kilpatrick Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175457,5900,5998,170311203004,Cook,Illinois,N Kostner Ave,0.60819247206979876676,0.25152101769911508876,53,1714000
5175458,4300,4398,170311203005,Cook,Illinois,W Granville Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175459,4301,4645,170311203005,Cook,Illinois,W Devon Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175460,4500,4598,170311203005,Cook,Illinois,US Hwy 14,0.21326862009618683077,0.22874269710638964226,54,1714000
5175461,6100,6298,170311203005,Cook,Illinois,N Forest Glen Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175462,6015,6299,170311203005,Cook,Illinois,N Forest Glen Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175463,6200,6398,170311203005,Cook,Illinois,N Kildare Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175464,6000,6198,170311203005,Cook,Illinois,N Kilbourn Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175465,6001,6199,170311203005,Cook,Illinois,N Kilbourn Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175466,4300,4598,170311203005,Cook,Illinois,W Rosemont Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175467,4301,4599,170311203005,Cook,Illinois,W Rosemont Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175468,6120,6184,170311203005,Cook,Illinois,N Sauganash Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175469,6145,6275,170311203005,Cook,Illinois,N Sauganash Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175470,6267,6399,170311203005,Cook,Illinois,N Lemont Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175471,4500,4598,170311203005,Cook,Illinois,W Peterson Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175472,6200,6398,170311203005,Cook,Illinois,N Lowell Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175473,6201,6399,170311203005,Cook,Illinois,N Lowell Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175474,6401,6499,170311203005,Cook,Illinois,Kolmar Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175475,4400,4498,170311203005,Cook,Illinois,W Thome Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175476,4401,4499,170311203005,Cook,Illinois,W Thome Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175477,6200,6398,170311203005,Cook,Illinois,N Kirkwood Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175478,6201,6399,170311203005,Cook,Illinois,N Kirkwood Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175479,6401,6499,170311203005,Cook,Illinois,Kenton Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175480,6200,6398,170311203005,Cook,Illinois,N Kolmar Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175481,6201,6399,170311203005,Cook,Illinois,N Kolmar Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175482,6000,6114,170311203005,Cook,Illinois,N Ionia Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175483,6001,6099,170311203005,Cook,Illinois,N Ionia Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175484,6260,6398,170311203005,Cook,Illinois,N Knox Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175485,6259,6399,170311203005,Cook,Illinois,N Knox Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175486,4300,4398,170311203005,Cook,Illinois,W Highland Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175487,4301,4399,170311203005,Cook,Illinois,W Highland Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175488,6000,6298,170311203005,Cook,Illinois,N Kostner Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175489,6201,6399,170311203005,Cook,Illinois,N Kostner Ave,0.21326862009618683077,0.22874269710638964226,54,1714000
5175490,6045,6149,170311203006,Cook,Illinois,N Hiawatha Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175491,6100,6258,170311203006,Cook,Illinois,N Knox Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175492,6101,6299,170311203006,Cook,Illinois,N Knox Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175493,6200,6298,170311203006,Cook,Illinois,N Keene Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175494,6201,6299,170311203006,Cook,Illinois,N Keene Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175495,6201,6499,170311203006,Cook,Illinois,N Cicero Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175496,4800,4812,170311203006,Cook,Illinois,W Rosemont Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175497,6174,6298,170311203006,Cook,Illinois,N Sauganash Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175498,6249,6299,170311203006,Cook,Illinois,N Sauganash Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175499,6134,6266,170311203006,Cook,Illinois,N Lemont Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175500,6135,6265,170311203006,Cook,Illinois,N Lemont Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175501,6134,6398,170311203006,Cook,Illinois,N Keating Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175502,6131,6399,170311203006,Cook,Illinois,N Keating Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175503,6201,6499,170311203006,Cook,Illinois,State Rte 50,0.60096463048299625783,0.40492547741033920884,48,1714000
5175504,6000,6198,170311203006,Cook,Illinois,N Kirkwood Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175505,6001,6199,170311203006,Cook,Illinois,N Kirkwood Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175506,4601,4799,170311203006,Cook,Illinois,W Devon Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175507,6100,6298,170311203006,Cook,Illinois,N Ionia Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175508,6101,6299,170311203006,Cook,Illinois,N Ionia Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175509,6401,6499,170311203006,Cook,Illinois,Knox Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175510,6100,6398,170311203006,Cook,Illinois,N Kilpatrick Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175511,6101,6399,170311203006,Cook,Illinois,N Kilpatrick Ave,0.60096463048299625783,0.40492547741033920884,48,1714000
5175512,4832,4848,170311204001,Cook,Illinois,W Berwyn Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175513,4800,5098,170311204001,Cook,Illinois,W Balmoral Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175514,4801,5099,170311204001,Cook,Illinois,W Balmoral Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175515,4800,4998,170311204001,Cook,Illinois,W Bryn Mawr Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175516,4801,4899,170311204001,Cook,Illinois,W Bryn Mawr Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175517,5400,5498,170311204001,Cook,Illinois,N Latham Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175518,5401,5499,170311204001,Cook,Illinois,N Latham Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175519,5200,5598,170311204001,Cook,Illinois,N Forest Glen Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175520,5201,5599,170311204001,Cook,Illinois,N Forest Glen Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175521,5287,5323,170311204001,Cook,Illinois,N Elston Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175522,4800,4898,170311204001,Cook,Illinois,W Gregory St,0.70026266133589361576,0.22139810275673245069,93,1714000
5175523,4801,4899,170311204001,Cook,Illinois,W Gregory St,0.70026266133589361576,0.22139810275673245069,93,1714000
5175524,5300,5598,170311204001,Cook,Illinois,N Cicero Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175525,5400,5598,170311204001,Cook,Illinois,N la Crosse Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175526,5401,5599,170311204001,Cook,Illinois,N la Crosse Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175527,5300,5498,170311204001,Cook,Illinois,N Laporte Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175528,5301,5499,170311204001,Cook,Illinois,N Laporte Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175529,5300,5498,170311204001,Cook,Illinois,N Lawler Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175530,5301,5499,170311204001,Cook,Illinois,N Lawler Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175531,5400,5598,170311204001,Cook,Illinois,N Edens Pkwy,0.70026266133589361576,0.22139810275673245069,93,1714000
5175532,5401,5599,170311204001,Cook,Illinois,N Edens Pkwy,0.70026266133589361576,0.22139810275673245069,93,1714000
5175533,4800,5098,170311204001,Cook,Illinois,W Catalpa Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175534,4801,5199,170311204001,Cook,Illinois,W Catalpa Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175535,5400,5598,170311204001,Cook,Illinois,State Rte 50,0.70026266133589361576,0.22139810275673245069,93,1714000
5175536,5400,5498,170311204001,Cook,Illinois,N Lamon Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175537,5401,5499,170311204001,Cook,Illinois,N Lamon Ave,0.70026266133589361576,0.22139810275673245069,93,1714000
5175538,4801,5099,170311204002,Cook,Illinois,W Berwyn Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175539,5100,5198,170311204002,Cook,Illinois,N Lavergne Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175540,5101,5199,170311204002,Cook,Illinois,N Lavergne Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175541,4800,5198,170311204002,Cook,Illinois,W Carmen Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175542,4900,5098,170311204002,Cook,Illinois,W Winona St,0.35063038495718021092,0.13882060526603307767,77,1714000
5175543,4901,5099,170311204002,Cook,Illinois,W Winona St,0.35063038495718021092,0.13882060526603307767,77,1714000
5175544,5200,5298,170311204002,Cook,Illinois,N Forest Glen Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175545,5201,5299,170311204002,Cook,Illinois,N Forest Glen Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175546,5100,5298,170311204002,Cook,Illinois,N Elston Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175547,5071,5299,170311204002,Cook,Illinois,N Elston Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175548,5104,5270,170311204002,Cook,Illinois,N Cicero Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175549,5100,5298,170311204002,Cook,Illinois,N la Crosse Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175550,5101,5299,170311204002,Cook,Illinois,N la Crosse Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175551,5200,5314,170311204002,Cook,Illinois,N Laporte Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175552,5201,5299,170311204002,Cook,Illinois,N Laporte Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175553,5200,5298,170311204002,Cook,Illinois,N Lawler Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175676,4000,4398,170311302001,Cook,Illinois,W Hollywood Ave,0.37335783113683850620,0.21197003875296383176,160,1714000
5175554,5201,5299,170311204002,Cook,Illinois,N Lawler Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175555,4800,5098,170311204002,Cook,Illinois,W Foster Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175556,4801,5099,170311204002,Cook,Illinois,W Foster Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175557,5104,5270,170311204002,Cook,Illinois,State Rte 50,0.35063038495718021092,0.13882060526603307767,77,1714000
5175558,5200,5298,170311204002,Cook,Illinois,N Lamon Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175559,5201,5299,170311204002,Cook,Illinois,N Lamon Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175560,5101,5299,170311204002,Cook,Illinois,N Leclaire Ave,0.35063038495718021092,0.13882060526603307767,77,1714000
5175561,4801,5099,170311204003,Cook,Illinois,N Lavergne Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175562,4800,4998,170311204003,Cook,Illinois,W Argyle St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175563,4801,4999,170311204003,Cook,Illinois,W Argyle St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175564,4801,5099,170311204003,Cook,Illinois,W Carmen Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175565,4800,5098,170311204003,Cook,Illinois,W Winnemac Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175566,4801,4999,170311204003,Cook,Illinois,W Winnemac Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175567,5064,5098,170311204003,Cook,Illinois,N Elston Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175568,4800,4998,170311204003,Cook,Illinois,W Lawrence Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175569,4800,5052,170311204003,Cook,Illinois,N Cicero Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175570,4800,5098,170311204003,Cook,Illinois,W Strong St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175571,4801,4999,170311204003,Cook,Illinois,W Strong St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175572,4800,5098,170311204003,Cook,Illinois,W Gunnison St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175573,4801,4999,170311204003,Cook,Illinois,W Gunnison St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175574,4901,4999,170311204003,Cook,Illinois,Gunnison St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175575,4800,5098,170311204003,Cook,Illinois,W Ainslie St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175576,4801,4999,170311204003,Cook,Illinois,W Ainslie St,0.51182476691122023675,0.14550667863519760319,126,1714000
5175577,4800,5052,170311204003,Cook,Illinois,State Rte 50,0.51182476691122023675,0.14550667863519760319,126,1714000
5175578,4800,5098,170311204003,Cook,Illinois,N Lamon Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175579,4801,5099,170311204003,Cook,Illinois,N Lamon Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175580,5031,5099,170311204003,Cook,Illinois,N Leclaire Ave,0.51182476691122023675,0.14550667863519760319,126,1714000
5175581,6200,6298,170311301001,Cook,Illinois,N Harding Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175582,6201,6299,170311301001,Cook,Illinois,N Harding Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175583,6200,6398,170311301001,Cook,Illinois,N Springfield Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175584,6201,6399,170311301001,Cook,Illinois,N Springfield Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175585,6200,6398,170311301001,Cook,Illinois,N Monticello Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175586,6400,6414,170311301001,Cook,Illinois,Ridgeway Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175587,3630,3934,170311301001,Cook,Illinois,W Rosemont Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175588,3633,3999,170311301001,Cook,Illinois,W Rosemont Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175589,6200,6398,170311301001,Cook,Illinois,N Hamlin Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175590,6201,6399,170311301001,Cook,Illinois,N Hamlin Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175591,6200,6398,170311301001,Cook,Illinois,N Ridgeway Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175592,6201,6399,170311301001,Cook,Illinois,N Ridgeway Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175593,3635,3933,170311301001,Cook,Illinois,W Devon Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175594,6201,6299,170311301001,Cook,Illinois,N Pulaski Rd,0.30446381583943512264,0.12123065377568153694,97,1714000
5175595,3716,3998,170311301001,Cook,Illinois,W Granville Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175596,6200,6398,170311301001,Cook,Illinois,N Lawndale Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175597,6201,6399,170311301001,Cook,Illinois,N Lawndale Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175598,6400,6418,170311301001,Cook,Illinois,Hamlin Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175599,6200,6398,170311301001,Cook,Illinois,N Avers Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175600,6201,6399,170311301001,Cook,Illinois,N Avers Ave,0.30446381583943512264,0.12123065377568153694,97,1714000
5175601,6000,6198,170311301002,Cook,Illinois,N Harding Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175602,6001,6199,170311301002,Cook,Illinois,N Harding Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175603,6100,6198,170311301002,Cook,Illinois,N Rogers Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175604,3786,4014,170311301002,Cook,Illinois,W Bryn Mawr Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175605,6000,6014,170311301002,Cook,Illinois,N Central Park Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175606,3632,3998,170311301002,Cook,Illinois,W Glenlake Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175607,3633,3999,170311301002,Cook,Illinois,W Glenlake Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
5175608,6100,6198,170311301002,Cook,Illinois,N Hamlin Ave,0.49049294179283243802,0.64947810301792647557,152,1714000
